2287;22;49.766667;3.283333;1.07
2288;22;49.9;3.366667;1.52
2289;22;48.966667;3.416667;2.39
2290;22;49.033333;3.366667;2.12
2291;22;49.966667;3.283333;1.72
2292;22;49.033333;3.416667;2.12
2293;22;49.933333;3.45;1.59
2294;22;49.533333;3.583333;0.24
2295;22;49.9;3.916667;1.7
2296;22;49.816667;3.15;1.65
2297;22;49.083333;3.333333;1.91
2298;22;49.983333;3.65;1.79
2299;22;49.433333;4.033333;2.21
2300;22;49.65;3.316667;0.92
2301;22;49.533333;3.466667;0.7
2303;22;49.866667;3.25;1.41
2304;22;49.666667;3.366667;0.7
2305;22;49.2;3.516667;1.43
2306;22;49.733333;3.566667;0.76
2307;22;49.166667;3.116667;1.8
2309;22;49.516667;3.75;1.29
2310;22;49.883333;3.45;1.38
2311;22;49.466667;3.55;1.14
2312;22;50;3.916667;1.86
2315;22;49.716667;3.2;1.43
2317;22;49.8;3.15;1.65
2318;22;49.55;3.283333;1.07
2319;22;49.9;3.4;1.45
2320;22;49.8;3.216667;1.38
2321;22;49.85;3.9;1.62
2322;22;49.883333;3.433333;1.38
2323;22;49.916667;3.366667;1.52
2324;22;50.033333;3.866667;2
2325;22;48.916667;3.483333;2.6
2326;22;49.416667;3.2;1.43
2327;22;49.816667;3.1;1.87
2328;22;49.05;3.483333;2.05
2329;22;49.6;3.466667;1.75
2330;22;49.85;3.233333;1.29
2332;22;49.15;3.55;1.64
2334;22;49.95;3.416667;1.65
2335;22;49.616667;3.416667;1.17
2336;22;49.666667;3.25;1.42
2337;22;49.933333;3.9;1.62
2338;22;49.683333;3.7;1.56
2339;22;49.1;3.183333;1.85
2340;22;49.816667;3.266667;1.14
2341;22;49.816667;3.866667;1.48
2342;22;49.916667;3.916667;1.7
2343;22;49.783333;3.116667;1.8
2344;22;49.4;3.866667;2.25
2345;22;49.733333;3.283333;1.07
2346;22;49.6;3.766667;1.29
2347;22;49.05;3.466667;2.05
2348;22;49.35;3.716667;0.82
2351;22;49.166667;3.666667;1.57
2353;22;49.666667;3.733333;1.71
2354;22;49.733333;4.183333;2.86
2355;22;49.883333;3.25;1.45
2356;22;49.15;3.35;1.64
2357;22;49.783333;3.883333;1.55
2358;22;49.933333;3.533333;1.59
2359;22;49.8;3.266667;2.05
2360;22;49.433333;3.966667;1.92
2361;22;49.9;3.633333;1.45
2362;22;49.65;3.116667;1.8
2363;22;49.516667;3.266667;1.69
2364;22;49.35;3.833333;1.82
2366;22;49.966667;3.616667;1.72
2367;22;49.783333;3.183333;1.5
2368;22;49.283333;3.05;2.09
2369;22;49.8;3.983333;1.99
2371;22;49.833333;3.316667;1.17
2372;22;49.266667;3.35;1.16
2373;22;49.783333;3.933333;1.77
2374;22;49.916667;3.283333;1.52
2375;22;49.116667;3.233333;1.78
2376;22;49.866667;3.516667;1.6
2377;22;49.85;3.833333;1.33
2378;22;49.883333;4.05;2.28
2379;22;49.816667;3.633333;1.1
2380;22;49.733333;3.283333;1.07
2381;22;49.916667;4.083333;2.42
2382;22;49.866667;3.216667;1.36
2383;22;49.85;3.366667;1.24
