key;dep;nomdep;codecommune;nomcommune
21079;21;COTE-D'OR;21079;BLAGNY-SUR-VINGEANNE
21080;21;COTE-D'OR;21080;BLAISY-BAS
21081;21;COTE-D'OR;21081;BLAISY-HAUT
21082;21;COTE-D'OR;21082;BLANCEY
21083;21;COTE-D'OR;21083;BLANOT
21084;21;COTE-D'OR;21084;SOURCE SEINE
21085;21;COTE-D'OR;21085;BLIGNY-LE-SEC
21086;21;COTE-D'OR;21086;BLIGNY-LÈS-BEAUNE
21087;21;COTE-D'OR;21087;BLIGNY-SUR-OUCHE
21088;21;COTE-D'OR;21088;BONCOURT-LE-BOIS
21089;21;COTE-D'OR;21089;BONNENCONTRE
21090;21;COTE-D'OR;21090;BOUDREVILLE
21092;21;COTE-D'OR;21092;BOUILLAND
21093;21;COTE-D'OR;21093;BOUIX
21094;21;COTE-D'OR;21094;BOURBERAIN
21096;21;COTE-D'OR;21096;BOUSSENOIS
21098;21;COTE-D'OR;21098;BOUX-SOUS-SALMAISE
21099;21;COTE-D'OR;21099;BOUZE-LÈS-BEAUNE
21101;21;COTE-D'OR;21101;BRAUX
21102;21;COTE-D'OR;21102;BRAZEY-EN-MORVAN
21103;21;COTE-D'OR;21103;BRAZEY-EN-PLAINE
21104;21;COTE-D'OR;21104;BRÉMUR-ET-VAUROIS
21105;21;COTE-D'OR;21105;BRESSEY-SUR-TILLE
21106;21;COTE-D'OR;21106;BRETENIÈRE
21107;21;COTE-D'OR;21107;BRETIGNY
21108;21;COTE-D'OR;21108;BRIANNY
21109;21;COTE-D'OR;21109;BRION-SUR-OURCE
21110;21;COTE-D'OR;21110;BROCHON
21111;21;COTE-D'OR;21111;BROGNON
21112;21;COTE-D'OR;21112;BROIN
21113;21;COTE-D'OR;21113;BROINDON
21114;21;COTE-D'OR;21114;BUFFON
21115;21;COTE-D'OR;21115;BUNCEY
21116;21;COTE-D'OR;21116;BURE-LES-TEMPLIERS
21117;21;COTE-D'OR;21117;BUSSEAUT
21120;21;COTE-D'OR;21120;LA BUSSIÈRE-SUR-OUCHE
21121;21;COTE-D'OR;21121;BUSSY-LA-PESLE
21122;21;COTE-D'OR;21122;BUSSY-LE-GRAND
21124;21;COTE-D'OR;21124;CENSEREY
21125;21;COTE-D'OR;21125;CÉRILLY
21126;21;COTE-D'OR;21126;CESSEY-SUR-TILLE
21127;21;COTE-D'OR;21127;CHAIGNAY
21128;21;COTE-D'OR;21128;CHAILLY-SUR-ARMANÇON
21130;21;COTE-D'OR;21130;CHAMBEIRE
21131;21;COTE-D'OR;21131;CHAMBLANC
21132;21;COTE-D'OR;21132;CHAMBOEUF
21133;21;COTE-D'OR;21133;CHAMBOLLE-MUSIGNY
21134;21;COTE-D'OR;21134;CHAMESSON
21135;21;COTE-D'OR;21135;CHAMPAGNE-SUR-VINGEANNE
21137;21;COTE-D'OR;21137;CHAMP-D'OISEAU
21138;21;COTE-D'OR;21138;CHAMPDÔTRE
21139;21;COTE-D'OR;21139;CHAMPEAU-EN-MORVAN
21140;21;COTE-D'OR;21140;CHAMPIGNOLLES
21142;21;COTE-D'OR;21142;CHANCEAUX
21143;21;COTE-D'OR;21143;CHANNAY
21146;21;COTE-D'OR;21146;CHARMES
21148;21;COTE-D'OR;21148;CHARREY-SUR-SAÔNE
21149;21;COTE-D'OR;21149;CHARREY-SUR-SEINE
21150;21;COTE-D'OR;21150;CHASSAGNE-MONTRACHET
21151;21;COTE-D'OR;21151;CHASSEY
21152;21;COTE-D'OR;21152;CHÂTEAUNEUF
21153;21;COTE-D'OR;21153;CHÂTELLENOT
21154;21;COTE-D'OR;21154;CHÂTILLON-SUR-SEINE
21158;21;COTE-D'OR;21158;CHAUME-ET-COURCHAMP
21159;21;COTE-D'OR;21159;LA CHAUME
21160;21;COTE-D'OR;21160;CHAUME-LÈS-BAIGNEUX
21161;21;COTE-D'OR;21161;CHAUMONT-LE-BOIS
21162;21;COTE-D'OR;21162;CHAUX
21163;21;COTE-D'OR;21163;CHAZEUIL
21164;21;COTE-D'OR;21164;CHAZILLY
21165;21;COTE-D'OR;21165;CHEMIN-D'AISEY
21166;21;COTE-D'OR;21166;CHENÔVE
21167;21;COTE-D'OR;21167;CHEUGE
21169;21;COTE-D'OR;21169;CHEVANNES
21170;21;COTE-D'OR;21170;CHEVIGNY-EN-VALIÈRE
21171;21;COTE-D'OR;21171;CHEVIGNY-SAINT-SAUVEUR
21172;21;COTE-D'OR;21172;CHIVRES
21173;21;COTE-D'OR;21173;CHOREY-LES-BEAUNE
21175;21;COTE-D'OR;21175;CIREY-LÈS-PONTAILLER
21176;21;COTE-D'OR;21176;CIVRY-EN-MONTAGNE
21177;21;COTE-D'OR;21177;CLAMEREY
21178;21;COTE-D'OR;21178;VALFORÊT
21179;21;COTE-D'OR;21179;CLÉNAY
21180;21;COTE-D'OR;21180;CLÉRY
21181;21;COTE-D'OR;21181;CLOMOT
21182;21;COTE-D'OR;21182;COLLONGES-LÈS-BÉVY
21183;21;COTE-D'OR;21183;COLLONGES-ET-PREMIÈRES
21184;21;COTE-D'OR;21184;COLOMBIER
21185;21;COTE-D'OR;21185;COMBERTAULT
21186;21;COTE-D'OR;21186;COMBLANCHIEN
21187;21;COTE-D'OR;21187;COMMARIN
21189;21;COTE-D'OR;21189;CORBERON
21190;21;COTE-D'OR;21190;CORCELLES-LES-ARTS
21191;21;COTE-D'OR;21191;CORCELLES-LÈS-CÎTEAUX
21192;21;COTE-D'OR;21192;CORCELLES-LES-MONTS
21193;21;COTE-D'OR;21193;CORGENGOUX
21194;21;COTE-D'OR;21194;CORGOLOIN
21195;21;COTE-D'OR;21195;CORMOT-VAUCHIGNON
21196;21;COTE-D'OR;21196;CORPEAU
21198;21;COTE-D'OR;21198;CORROMBLES
21199;21;COTE-D'OR;21199;CORSAINT
21200;21;COTE-D'OR;21200;COUCHEY
21201;21;COTE-D'OR;21201;COULMIER-LE-SEC
21202;21;COTE-D'OR;21202;COURBAN
21203;21;COTE-D'OR;21203;COURCELLES-FRÉMOY
21204;21;COTE-D'OR;21204;COURCELLES-LÈS-MONTBARD
21205;21;COTE-D'OR;21205;COURCELLES-LÈS-SEMUR
21207;21;COTE-D'OR;21207;COURLON
21208;21;COTE-D'OR;21208;COURTIVRON
21209;21;COTE-D'OR;21209;COUTERNON
21210;21;COTE-D'OR;21210;CRÉANCEY
21211;21;COTE-D'OR;21211;CRÉCEY-SUR-TILLE
21212;21;COTE-D'OR;21212;CRÉPAND
21214;21;COTE-D'OR;21214;CRUGEY
21215;21;COTE-D'OR;21215;CUISEREY
21216;21;COTE-D'OR;21216;CULÈTRE
21217;21;COTE-D'OR;21217;CURLEY
21218;21;COTE-D'OR;21218;CURTIL-SAINT-SEINE
21219;21;COTE-D'OR;21219;CURTIL-VERGY
21220;21;COTE-D'OR;21220;CUSSEY-LES-FORGES
21222;21;COTE-D'OR;21222;CUSSY-LE-CHÂTEL
21223;21;COTE-D'OR;21223;DAIX
21224;21;COTE-D'OR;21224;DAMPIERRE-EN-MONTAGNE
21225;21;COTE-D'OR;21225;DAMPIERRE-ET-FLÉE
21226;21;COTE-D'OR;21226;DARCEY
21227;21;COTE-D'OR;21227;DAROIS
21228;21;COTE-D'OR;21228;DÉTAIN-ET-BRUANT
21229;21;COTE-D'OR;21229;DIANCEY
21230;21;COTE-D'OR;21230;DIÉNAY
21231;21;COTE-D'OR;21231;DIJON
21232;21;COTE-D'OR;21232;DOMPIERRE-EN-MORVAN
21233;21;COTE-D'OR;21233;DRAMBON
21234;21;COTE-D'OR;21234;DRÉE
21236;21;COTE-D'OR;21236;EBATY
21237;21;COTE-D'OR;21237;ECHALOT
21238;21;COTE-D'OR;21238;ECHANNAY
21239;21;COTE-D'OR;21239;ECHENON
21240;21;COTE-D'OR;21240;ECHEVANNES
21241;21;COTE-D'OR;21241;ECHEVRONNE
21242;21;COTE-D'OR;21242;ECHIGEY
21243;21;COTE-D'OR;21243;ECUTIGNY
21244;21;COTE-D'OR;21244;EGUILLY
21245;21;COTE-D'OR;21245;EPAGNY
21246;21;COTE-D'OR;21246;EPERNAY-SOUS-GEVREY
21247;21;COTE-D'OR;21247;EPOISSES
21248;21;COTE-D'OR;21248;ERINGES
21249;21;COTE-D'OR;21249;ESBARRES
21250;21;COTE-D'OR;21250;ESSAROIS
21251;21;COTE-D'OR;21251;ESSEY
21252;21;COTE-D'OR;21252;ETAIS
21253;21;COTE-D'OR;21253;ETALANTE
21254;21;COTE-D'OR;21254;L'ETANG-VERGY
21255;21;COTE-D'OR;21255;ETAULES
21256;21;COTE-D'OR;21256;ETEVAUX
21257;21;COTE-D'OR;21257;ETORMAY
21258;21;COTE-D'OR;21258;ETROCHEY
21259;21;COTE-D'OR;21259;FAIN-LÈS-MONTBARD
21260;21;COTE-D'OR;21260;FAIN-LÈS-MOUTIERS
21261;21;COTE-D'OR;21261;FAUVERNEY
21263;21;COTE-D'OR;21263;FÉNAY
21264;21;COTE-D'OR;21264;LE FÊTE
21265;21;COTE-D'OR;21265;FIXIN
21266;21;COTE-D'OR;21266;FLACEY
21267;21;COTE-D'OR;21267;FLAGEY-ECHÉZEAUX
21268;21;COTE-D'OR;21268;FLAGEY-LÈS-AUXONNE
21269;21;COTE-D'OR;21269;FLAMMERANS
21270;21;COTE-D'OR;21270;FLAVIGNEROT
21271;21;COTE-D'OR;21271;FLAVIGNY-SUR-OZERAIN
21272;21;COTE-D'OR;21272;LE VAL-LARREY
21273;21;COTE-D'OR;21273;FLEUREY-SUR-OUCHE
21274;21;COTE-D'OR;21274;FOISSY
21275;21;COTE-D'OR;21275;FONCEGRIVE
21276;21;COTE-D'OR;21276;FONTAINES-EN-DUESMOIS
21277;21;COTE-D'OR;21277;FONTAINE-FRANÇAISE
21278;21;COTE-D'OR;21278;FONTAINE-LÈS-DIJON
21280;21;COTE-D'OR;21280;FONTANGY
21281;21;COTE-D'OR;21281;FONTENELLE
21282;21;COTE-D'OR;21282;FORLÉANS
21283;21;COTE-D'OR;21283;FRAIGNOT-ET-VESVROTTE
21284;21;COTE-D'OR;21284;FRANCHEVILLE
21285;21;COTE-D'OR;21285;FRANXAULT
21286;21;COTE-D'OR;21286;FRÉNOIS
21287;21;COTE-D'OR;21287;FRESNES
21288;21;COTE-D'OR;21288;FRÔLOIS
21289;21;COTE-D'OR;21289;FUSSEY
21290;21;COTE-D'OR;21290;GEMEAUX
21291;21;COTE-D'OR;21291;GENAY
21292;21;COTE-D'OR;21292;GENLIS
21293;21;COTE-D'OR;21293;GERGUEIL
21294;21;COTE-D'OR;21294;GERLAND
21295;21;COTE-D'OR;21295;GEVREY-CHAMBERTIN
21296;21;COTE-D'OR;21296;GEVROLLES
21297;21;COTE-D'OR;21297;GILLY-LÈS-CÎTEAUX
21298;21;COTE-D'OR;21298;GISSEY-LE-VIEIL
21299;21;COTE-D'OR;21299;GISSEY-SOUS-FLAVIGNY
21300;21;COTE-D'OR;21300;GISSEY-SUR-OUCHE
21301;21;COTE-D'OR;21301;GLANON
21302;21;COTE-D'OR;21302;GOMMÉVILLE
21304;21;COTE-D'OR;21304;GRANCEY-LE-CHÂTEAU-NEUVELLE
21305;21;COTE-D'OR;21305;GRANCEY-SUR-OURCE
21306;21;COTE-D'OR;21306;GRENANT-LÈS-SOMBERNON
21307;21;COTE-D'OR;21307;GRÉSIGNY-SAINTE-REINE
21308;21;COTE-D'OR;21308;GRIGNON
21309;21;COTE-D'OR;21309;GRISELLES
21310;21;COTE-D'OR;21310;GROSBOIS-EN-MONTAGNE
21311;21;COTE-D'OR;21311;GROSBOIS-LÈS-TICHEY
21313;21;COTE-D'OR;21313;GURGY-LE-CHÂTEAU
21314;21;COTE-D'OR;21314;HAUTEROCHE
21315;21;COTE-D'OR;21315;HAUTEVILLE-LÈS-DIJON
21316;21;COTE-D'OR;21316;HEUILLEY-SUR-SAÔNE
21317;21;COTE-D'OR;21317;IS-SUR-TILLE
21319;21;COTE-D'OR;21319;IZEURE
21320;21;COTE-D'OR;21320;IZIER
21321;21;COTE-D'OR;21321;JAILLY-LES-MOULINS
21322;21;COTE-D'OR;21322;JALLANGES
21323;21;COTE-D'OR;21323;JANCIGNY
21325;21;COTE-D'OR;21325;JOUEY
21326;21;COTE-D'OR;21326;JOURS-LÈS-BAIGNEUX
21327;21;COTE-D'OR;21327;VAL-MONT
21329;21;COTE-D'OR;21329;JUILLY
21330;21;COTE-D'OR;21330;LABERGEMENT-FOIGNEY
21331;21;COTE-D'OR;21331;LABERGEMENT-LÈS-AUXONNE
21332;21;COTE-D'OR;21332;LABERGEMENT-LÈS-SEURRE
21333;21;COTE-D'OR;21333;LABRUYÈRE
21334;21;COTE-D'OR;21334;LACANCHE
21335;21;COTE-D'OR;21335;LACOUR-D'ARCENAY
21336;21;COTE-D'OR;21336;LAIGNES
21337;21;COTE-D'OR;21337;LAMARCHE-SUR-SAÔNE
21338;21;COTE-D'OR;21338;LAMARGELLE
21339;21;COTE-D'OR;21339;LANTENAY
21340;21;COTE-D'OR;21340;LANTHES
21341;21;COTE-D'OR;21341;LANTILLY
21342;21;COTE-D'OR;21342;LAPERRIÈRE-SUR-SAÔNE
21343;21;COTE-D'OR;21343;LARREY
21344;21;COTE-D'OR;21344;LECHÂTELET
21345;21;COTE-D'OR;21345;LÉRY
21346;21;COTE-D'OR;21346;LEUGLAY
21347;21;COTE-D'OR;21347;LEVERNOIS
21348;21;COTE-D'OR;21348;LICEY-SUR-VINGEANNE
21349;21;COTE-D'OR;21349;LIERNAIS
21351;21;COTE-D'OR;21351;LONGCHAMP
21352;21;COTE-D'OR;21352;LONGEAULT-PLUVAULT
21353;21;COTE-D'OR;21353;LONGECOURT-EN-PLAINE
21354;21;COTE-D'OR;21354;LONGECOURT-LÈS-CULÊTRE
21355;21;COTE-D'OR;21355;LONGVIC
21356;21;COTE-D'OR;21356;LOSNE
21357;21;COTE-D'OR;21357;LOUESME
21358;21;COTE-D'OR;21358;LUCENAY-LE-DUC
21359;21;COTE-D'OR;21359;LUCEY
21360;21;COTE-D'OR;21360;LUSIGNY-SUR-OUCHE
21361;21;COTE-D'OR;21361;LUX
21362;21;COTE-D'OR;21362;MACONGE
21363;21;COTE-D'OR;21363;MAGNIEN
21364;21;COTE-D'OR;21364;MAGNY-LAMBERT
21365;21;COTE-D'OR;21365;MAGNY-LA-VILLE
21366;21;COTE-D'OR;21366;MAGNY-LÈS-AUBIGNY
21367;21;COTE-D'OR;21367;MAGNY-MONTARLOT
21368;21;COTE-D'OR;21368;MAGNY-LÈS-VILLERS
21369;21;COTE-D'OR;21369;MAGNY-SAINT-MÉDARD
21370;21;COTE-D'OR;21370;MAGNY-SUR-TILLE
21371;21;COTE-D'OR;21371;LES MAILLYS
21372;21;COTE-D'OR;21372;MAISEY-LE-DUC
21373;21;COTE-D'OR;21373;MÂLAIN
21374;21;COTE-D'OR;21374;MALIGNY
21375;21;COTE-D'OR;21375;MANLAY
21376;21;COTE-D'OR;21376;MARANDEUIL
21378;21;COTE-D'OR;21378;MARCENAY
21379;21;COTE-D'OR;21379;MARCHESEUIL
21380;21;COTE-D'OR;21380;MARCIGNY-SOUS-THIL
21381;21;COTE-D'OR;21381;MARCILLY-ET-DRACY
21382;21;COTE-D'OR;21382;MARCILLY-OGNY
21383;21;COTE-D'OR;21383;MARCILLY-SUR-TILLE
21384;21;COTE-D'OR;21384;MAREY-LÈS-FUSSEY
21385;21;COTE-D'OR;21385;MAREY-SUR-TILLE
21386;21;COTE-D'OR;21386;MARIGNY-LE-CAHOUËT
21387;21;COTE-D'OR;21387;MARIGNY-LÈS-REULLÉE
21388;21;COTE-D'OR;21388;MARLIENS
21389;21;COTE-D'OR;21389;MARMAGNE
21390;21;COTE-D'OR;21390;MARSANNAY-LA-CÔTE
21391;21;COTE-D'OR;21391;MARSANNAY-LE-BOIS
21392;21;COTE-D'OR;21392;MARTROIS
21393;21;COTE-D'OR;21393;MASSINGY
21394;21;COTE-D'OR;21394;MASSINGY-LÈS-SEMUR
21395;21;COTE-D'OR;21395;MASSINGY-LÈS-VITTEAUX
21396;21;COTE-D'OR;21396;MAUVILLY
21397;21;COTE-D'OR;21397;MAVILLY-MANDELOT
21398;21;COTE-D'OR;21398;MAXILLY-SUR-SAÔNE
21399;21;COTE-D'OR;21399;MEILLY-SUR-ROUVRES
21401;21;COTE-D'OR;21401;MELOISEY
21403;21;COTE-D'OR;21403;MÉNESSAIRE
21404;21;COTE-D'OR;21404;MÉNÉTREUX-LE-PITOIS
21405;21;COTE-D'OR;21405;MERCEUIL
21406;21;COTE-D'OR;21406;MESMONT
21407;21;COTE-D'OR;21407;MESSANGES
21408;21;COTE-D'OR;21408;MESSIGNY-ET-VANTOUX
21409;21;COTE-D'OR;21409;MEUILLEY
21411;21;COTE-D'OR;21411;MEURSANGES
21412;21;COTE-D'OR;21412;MEURSAULT
21413;21;COTE-D'OR;21413;MILLERY
21414;21;COTE-D'OR;21414;MIMEURE
21415;21;COTE-D'OR;21415;MINOT
21416;21;COTE-D'OR;21416;MIREBEAU-SUR-BÈZE
21417;21;COTE-D'OR;21417;MISSERY
21418;21;COTE-D'OR;21418;MOITRON
21419;21;COTE-D'OR;21419;MOLESME
21420;21;COTE-D'OR;21420;MOLINOT
21421;21;COTE-D'OR;21421;MOLOY
21422;21;COTE-D'OR;21422;MOLPHEY
21423;21;COTE-D'OR;21423;MONTAGNY-LÈS-BEAUNE
21424;21;COTE-D'OR;21424;MONTAGNY-LÈS-SEURRE
21425;21;COTE-D'OR;21425;MONTBARD
21426;21;COTE-D'OR;21426;MONTBERTHAULT
21427;21;COTE-D'OR;21427;MONTCEAU-ET-ECHARNANT
21428;21;COTE-D'OR;21428;MONTHELIE
21429;21;COTE-D'OR;21429;MONTIGNY-MONTFORT
21430;21;COTE-D'OR;21430;MONTIGNY-SAINT-BARTHÉLEMY
21431;21;COTE-D'OR;21431;MONTIGNY-SUR-ARMANÇON
21432;21;COTE-D'OR;21432;MONTIGNY-SUR-AUBE
21433;21;COTE-D'OR;21433;MONTIGNY-MORNAY-VILLENEUVE-SUR-VINGEANNE
21434;21;COTE-D'OR;21434;MONTLAY-EN-AUXOIS
21435;21;COTE-D'OR;21435;MONTLIOT-ET-COURCELLES
21436;21;COTE-D'OR;21436;MONTMAIN
21437;21;COTE-D'OR;21437;MONTMANÇON
21438;21;COTE-D'OR;21438;MONTMOYEN
21439;21;COTE-D'OR;21439;MONTOILLOT
21440;21;COTE-D'OR;21440;MONTOT
21441;21;COTE-D'OR;21441;MONT-SAINT-JEAN
21442;21;COTE-D'OR;21442;MOREY-SAINT-DENIS
21444;21;COTE-D'OR;21444;MOSSON
21445;21;COTE-D'OR;21445;LA MOTTE-TERNANT
21446;21;COTE-D'OR;21446;MOUTIERS-SAINT-JEAN
21447;21;COTE-D'OR;21447;MUSIGNY
21448;21;COTE-D'OR;21448;MUSSY-LA-FOSSE
21449;21;COTE-D'OR;21449;NAN-SOUS-THIL
21450;21;COTE-D'OR;21450;NANTOUX
21451;21;COTE-D'OR;21451;NESLE-ET-MASSOULT
21452;21;COTE-D'OR;21452;NEUILLY-CRIMOLOIS
21454;21;COTE-D'OR;21454;NICEY
21455;21;COTE-D'OR;21455;NOD-SUR-SEINE
21456;21;COTE-D'OR;21456;NOGENT-LÈS-MONTBARD
21457;21;COTE-D'OR;21457;NOIDAN
21458;21;COTE-D'OR;21458;NOIRON-SOUS-GEVREY
21459;21;COTE-D'OR;21459;NOIRON-SUR-BÈZE
21460;21;COTE-D'OR;21460;NOIRON-SUR-SEINE
21461;21;COTE-D'OR;21461;NOLAY
21462;21;COTE-D'OR;21462;NORGES-LA-VILLE
21464;21;COTE-D'OR;21464;NUITS-SAINT-GEORGES
21465;21;COTE-D'OR;21465;OBTRÉE
21467;21;COTE-D'OR;21467;OISILLY
21468;21;COTE-D'OR;21468;ORAIN
21469;21;COTE-D'OR;21469;ORGEUX
21472;21;COTE-D'OR;21472;ORVILLE
21473;21;COTE-D'OR;21473;OUGES
21474;21;COTE-D'OR;21474;PAGNY-LA-VILLE
21475;21;COTE-D'OR;21475;PAGNY-LE-CHÂTEAU
21476;21;COTE-D'OR;21476;PAINBLANC
21477;21;COTE-D'OR;21477;PANGES
21478;21;COTE-D'OR;21478;PASQUES
21479;21;COTE-D'OR;21479;PELLEREY
21480;21;COTE-D'OR;21480;PERNAND-VERGELESSES
21481;21;COTE-D'OR;21481;PERRIGNY-LÈS-DIJON
21482;21;COTE-D'OR;21482;PERRIGNY-SUR-L'OGNON
21483;21;COTE-D'OR;21483;PICHANGES
21484;21;COTE-D'OR;21484;PLANAY
21485;21;COTE-D'OR;21485;PLOMBIÈRES-LÈS-DIJON
21487;21;COTE-D'OR;21487;PLUVET
21488;21;COTE-D'OR;21488;POINÇON-LÈS-LARREY
21489;21;COTE-D'OR;21489;POISEUL-LA-GRANGE
21490;21;COTE-D'OR;21490;POISEUL-LA-VILLE-ET-LAPERRIÈRE
21491;21;COTE-D'OR;21491;POISEUL-LÈS-SAULX
21492;21;COTE-D'OR;21492;POMMARD
21493;21;COTE-D'OR;21493;PONCEY-LÈS-ATHÉE
21494;21;COTE-D'OR;21494;PONCEY-SUR-L'IGNON
21495;21;COTE-D'OR;21495;PONT
21496;21;COTE-D'OR;21496;PONTAILLER-SUR-SAÔNE
21497;21;COTE-D'OR;21497;PONT-ET-MASSÈNE
21499;21;COTE-D'OR;21499;POTHIÈRES
21500;21;COTE-D'OR;21500;POUILLENAY
21501;21;COTE-D'OR;21501;POUILLY-EN-AUXOIS
21502;21;COTE-D'OR;21502;POUILLY-SUR-SAÔNE
21503;21;COTE-D'OR;21503;POUILLY-SUR-VINGEANNE
21504;21;COTE-D'OR;21504;PRÂLON
21505;21;COTE-D'OR;21505;PRÉCY-SOUS-THIL
21506;21;COTE-D'OR;21506;PREMEAUX-PRISSEY
21508;21;COTE-D'OR;21508;PRENOIS
21510;21;COTE-D'OR;21510;PRUSLY-SUR-OURCE
21511;21;COTE-D'OR;21511;PUITS
21512;21;COTE-D'OR;21512;PULIGNY-MONTRACHET
21514;21;COTE-D'OR;21514;QUEMIGNY-SUR-SEINE
21515;21;COTE-D'OR;21515;QUETIGNY
21516;21;COTE-D'OR;21516;QUINCEROT
21517;21;COTE-D'OR;21517;QUINCEY
21518;21;COTE-D'OR;21518;QUINCY-LE-VICOMTE
21519;21;COTE-D'OR;21519;RECEY-SUR-OURCE
21520;21;COTE-D'OR;21520;REMILLY-EN-MONTAGNE
21521;21;COTE-D'OR;21521;REMILLY-SUR-TILLE
21522;21;COTE-D'OR;21522;RENÈVE
21523;21;COTE-D'OR;21523;REULLE-VERGY
21524;21;COTE-D'OR;21524;RIEL-LES-EAUX
21525;21;COTE-D'OR;21525;LA ROCHE-EN-BRENIL
21527;21;COTE-D'OR;21527;LA ROCHEPOT
21528;21;COTE-D'OR;21528;LA ROCHE-VANNEAU
21530;21;COTE-D'OR;21530;ROUGEMONT
21531;21;COTE-D'OR;21531;ROUVRAY
21532;21;COTE-D'OR;21532;ROUVRES-EN-PLAINE
21533;21;COTE-D'OR;21533;ROUVRES-SOUS-MEILLY
21534;21;COTE-D'OR;21534;RUFFEY-LÈS-BEAUNE
21535;21;COTE-D'OR;21535;RUFFEY-LÈS-ECHIREY
21536;21;COTE-D'OR;21536;SACQUENAY
21537;21;COTE-D'OR;21537;SAFFRES
21538;21;COTE-D'OR;21538;SAINT-ANDEUX
21539;21;COTE-D'OR;21539;SAINT-ANTHOT
21540;21;COTE-D'OR;21540;SAINT-APOLLINAIRE
21541;21;COTE-D'OR;21541;SAINT-AUBIN
21542;21;COTE-D'OR;21542;SAINT-BERNARD
21543;21;COTE-D'OR;21543;SAINT-BROING-LES-MOINES
21544;21;COTE-D'OR;21544;SAINTE-COLOMBE-EN-AUXOIS
21545;21;COTE-D'OR;21545;SAINTE-COLOMBE-SUR-SEINE
21546;21;COTE-D'OR;21546;SAINT-DIDIER
21547;21;COTE-D'OR;21547;SAINT-EUPHRÔNE
21548;21;COTE-D'OR;21548;SAINT-GERMAIN-DE-MODÉON
21549;21;COTE-D'OR;21549;SAINT-GERMAIN-LE-ROCHEUX
21550;21;COTE-D'OR;21550;SAINT-GERMAIN-LÈS-SENAILLY
21553;21;COTE-D'OR;21553;SAINT-JEAN-DE-BOEUF
21554;21;COTE-D'OR;21554;SAINT-JEAN-DE-LOSNE
21555;21;COTE-D'OR;21555;SAINT-JULIEN
21556;21;COTE-D'OR;21556;SAINT-LÉGER-TRIEY
21557;21;COTE-D'OR;21557;SAINT-MARC-SUR-SEINE
21558;21;COTE-D'OR;21558;SAINTE-MARIE-LA-BLANCHE
21559;21;COTE-D'OR;21559;SAINTE-MARIE-SUR-OUCHE
21560;21;COTE-D'OR;21560;SAINT-MARTIN-DE-LA-MER
21561;21;COTE-D'OR;21561;SAINT-MARTIN-DU-MONT
21562;21;COTE-D'OR;21562;SAINT-MAURICE-SUR-VINGEANNE
21563;21;COTE-D'OR;21563;SAINT-MESMIN
21564;21;COTE-D'OR;21564;SAINT-NICOLAS-LÈS-CÎTEAUX
21565;21;COTE-D'OR;21565;SAINT-PHILIBERT
21566;21;COTE-D'OR;21566;SAINT-PIERRE-EN-VAUX
21567;21;COTE-D'OR;21567;SAINT-PRIX-LÈS-ARNAY
21568;21;COTE-D'OR;21568;SAINT-RÉMY
21569;21;COTE-D'OR;21569;SAINT-ROMAIN
21570;21;COTE-D'OR;21570;SAINTE-SABINE
21571;21;COTE-D'OR;21571;SAINT-SAUVEUR
21572;21;COTE-D'OR;21572;SAINT-SEINE-EN-BÂCHE
21573;21;COTE-D'OR;21573;SAINT-SEINE-L'ABBAYE
21574;21;COTE-D'OR;21574;SAINT-SEINE-SUR-VINGEANNE
21575;21;COTE-D'OR;21575;SAINT-SYMPHORIEN-SUR-SAÔNE
21576;21;COTE-D'OR;21576;SAINT-THIBAULT
21577;21;COTE-D'OR;21577;SAINT-USAGE
21578;21;COTE-D'OR;21578;SAINT-VICTOR-SUR-OUCHE
21579;21;COTE-D'OR;21579;SALIVES
21580;21;COTE-D'OR;21580;SALMAISE
21581;21;COTE-D'OR;21581;SAMEREY
21582;21;COTE-D'OR;21582;SANTENAY
21584;21;COTE-D'OR;21584;SAULIEU
21585;21;COTE-D'OR;21585;SAULON-LA-CHAPELLE
21586;21;COTE-D'OR;21586;SAULON-LA-RUE
21587;21;COTE-D'OR;21587;SAULX-LE-DUC
21588;21;COTE-D'OR;21588;SAUSSEY
21589;21;COTE-D'OR;21589;SAUSSY
21590;21;COTE-D'OR;21590;SAVIGNY-LÈS-BEAUNE
21591;21;COTE-D'OR;21591;SAVIGNY-LE-SEC
21592;21;COTE-D'OR;21592;SAVIGNY-SOUS-MÂLAIN
21593;21;COTE-D'OR;21593;SAVILLY
21594;21;COTE-D'OR;21594;SAVOISY
21595;21;COTE-D'OR;21595;SAVOLLES
21596;21;COTE-D'OR;21596;SAVOUGES
21597;21;COTE-D'OR;21597;SEGROIS
21598;21;COTE-D'OR;21598;SEIGNY
21599;21;COTE-D'OR;21599;SELONGEY
21600;21;COTE-D'OR;21600;SEMAREY
21601;21;COTE-D'OR;21601;SEMEZANGES
21603;21;COTE-D'OR;21603;SEMUR-EN-AUXOIS
21604;21;COTE-D'OR;21604;SENAILLY
21605;21;COTE-D'OR;21605;SENNECEY-LÈS-DIJON
21606;21;COTE-D'OR;21606;LADOIX-SERRIGNY
21607;21;COTE-D'OR;21607;SEURRE
21608;21;COTE-D'OR;21608;SINCEY-LÈS-ROUVRAY
21609;21;COTE-D'OR;21609;SOIRANS
21610;21;COTE-D'OR;21610;SOISSONS-SUR-NACEY
21611;21;COTE-D'OR;21611;SOMBERNON
