codecommune;dep;nomcommune;nomdep;REV_revmoyfoy1992;REV_revmoyfoy2002;REV_revmoyfoy2012;REV_revmoyfoy2022;DBL_bug
40109;40;GAUJACQ;LANDES;17734.868917215;18404.527;24455.969;24605.783;0
40110;40;GEAUNE;LANDES;20545.32291875349;23080.576;27138.721;28137.291;0
40111;40;GELOUX;LANDES;21075.57948807861;25753.576;31587.373;32286.438;0
40112;40;GIBRET;LANDES;19074.16703725111;21734.744;27065.707;25219.84;0
40113;40;GOOS;LANDES;18937.28612296706;22307.545;27831.26;29361.422;0
40114;40;GOURBERA;LANDES;23739.42021674863;28669.18;39681.957;35625.266;0
40115;40;GOUSSE;LANDES;16377.04792116341;21862.883;30882.254;31832.451;0
40116;40;GOUTS;LANDES;20350.67574706516;22185.244;27749.104;29127.111;0
40117;40;GRENADE-SUR-L'ADOUR;LANDES;25349.34069484171;26382.443;28899.688;28914.113;0
40118;40;HABAS;LANDES;20537.78818952684;23987.787;27496.42;27349.697;0
40119;40;HAGETMAU;LANDES;23348.24219106532;25978.666;26621.084;26829.398;0
40120;40;HASTINGUES;LANDES;20509.21900787581;22905.572;30130.809;31155.146;0
40121;40;HAURIET;LANDES;15950.70782575576;19912.654;26389.207;28261.547;0
40122;40;HAUT-MAUCO;LANDES;23311.19643903432;27155.049;34352.684;35511.082;0
40123;40;HERM;LANDES;22431.20285477244;24646.818;31242.848;32466.857;0
40124;40;HERRE;LANDES;18534.17810934157;20574.975;26156.459;26242.539;0
40125;40;HEUGAS;LANDES;26974.01668433698;30384.033;34771.27;32683.279;0
40126;40;HINX;LANDES;23891.99848358818;29176.213;30629.338;30085.869;0
40127;40;HONTANX;LANDES;16404.98920871221;20041.172;22570.949;25141.055;0
40128;40;HORSARRIEU;LANDES;23492.65783457601;27050.174;30590.027;33143.648;0
40129;40;JOSSE;LANDES;21209.63487890266;25662.018;29772.969;30223.404;0
40130;40;LABASTIDE-CHALOSSE;LANDES;18489.59762808392;24364.199;25211.82;27478.377;0
40131;40;LABASTIDE-D'ARMAGNAC;LANDES;18603.87435468803;21077.229;22362.092;23055.508;0
40132;40;LABATUT;LANDES;17440.38658327364;20590.66;23170.783;24348.611;0
40133;40;LABENNE;LANDES;24905.41956457189;28242.055;32045.078;33284.516;0
40134;40;LABOUHEYRE;LANDES;20970.72117300781;21829.051;23167.119;23280.059;0
40135;40;LABRIT;LANDES;22176.59179632207;21496.15;25764.52;25288.174;0
40136;40;LACAJUNTE;LANDES;12916.40957677571;16401.564;21258.139;21081.721;0
40137;40;LACQUY;LANDES;18993.79659216689;24592.715;32401.338;31815.965;0
40138;40;LACRABE;LANDES;18148.02323647603;21862.783;27448.037;28384.801;0
40139;40;LAGLORIEUSE;LANDES;28042.69244631609;36356.887;39183.586;47001.965;0
40140;40;LAGRANGE;LANDES;16288.51485275033;21228.58;23745.932;26673.748;0
40141;40;LAHOSSE;LANDES;18980.61081602027;19907.068;26451.08;26105.842;0
40142;40;LALUQUE;LANDES;18997.25000972911;19834.488;25539.465;26224.867;0
40143;40;LAMOTHE;LANDES;17635.66164906418;20917.404;25967.654;25725.068;0
40144;40;LARBEY;LANDES;16625.38003859157;21464.951;25179.346;26119.955;0
40145;40;LARRIVIERE-SAINT-SAVIN;LANDES;19935.63774549748;22322.859;28858.525;27974.193;0
40146;40;LATRILLE;LANDES;17310.09855706291;22576.533;27410.377;27646.711;0
40147;40;LAUREDE;LANDES;19861.23229438437;21553.584;25355.723;24925.021;0
40148;40;LAURET;LANDES;;17706.971;30112.232;26749.764;0
40149;40;LENCOUACQ;LANDES;16687.8555017625;20036.195;26149.445;24919.861;0
40150;40;LEON;LANDES;23509.92492238707;27402.01;31147.111;31642.699;0
40151;40;LESGOR;LANDES;20131.85465244136;21579.924;25871.15;26491.773;0
40152;40;LESPERON;LANDES;20113.33177642586;22772.066;26817.822;26532.906;0
40153;40;LEUY;LANDES;15877.55816284708;21726.234;28586.383;28108.621;0
40154;40;LEVIGNACQ;LANDES;20827.56131770155;20620.469;24808.828;27064.334;0
40155;40;LINXE;LANDES;25136.484594189;29433.033;31606.838;29947.102;0
40156;40;LIPOSTHEY;LANDES;23885.40559551487;25840.777;31047.643;31448.236;0
40157;40;LIT-ET-MIXE;LANDES;23308.68486262544;25437.695;29971.268;29909.1;0
40158;40;LOSSE;LANDES;17477.43233530465;18159.762;23025.666;24493.846;0
40159;40;LOUER;LANDES;22666.03524900287;27745.535;27102.463;28369.133;0
40160;40;LOURQUEN;LANDES;16783.92329940222;19399.166;26880.879;31418.408;0
40161;40;LUBBON;LANDES;22043.79219370245;22717.563;32860.59;21516.496;0
40162;40;LUCBARDEZ-ET-BARGUES;LANDES;34181.61308372488;31111.961;32932.918;33451.457;0
40163;40;LUE;LANDES;21085.93974076525;24284.357;31461.82;28751.709;0
40164;40;RETJONS;LANDES;30393.21401797813;24551.5;28063.342;27825.844;0
40165;40;LUGLON;LANDES;18222.11474053803;21473.725;31217.227;28814.516;0
40166;40;LUSSAGNET;LANDES;18620.82749544798;22508.992;27485.699;23256.904;0
40167;40;LUXEY;LANDES;21910.99259108284;22071.336;25312.227;25251.572;0
40168;40;MAGESCQ;LANDES;23578.05143247799;26496.908;30168.508;30087.941;0
40169;40;MAILLAS;LANDES;13560.94287270494;17301.82;23780.162;27164.096;0
40170;40;MAILLERES;LANDES;21295.02847680464;57399.809;31467.748;31301.084;0
40171;40;MANO;LANDES;23595.94641439127;33748.438;22501.602;29553.025;0
40172;40;MANT;LANDES;17122.98611460123;21911.127;25870.371;33168.309;0
40173;40;MARPAPS;LANDES;17052.97592220366;17416.127;26293.598;27097.623;0
40174;40;MAURIES;LANDES;;18207.615;25360.805;28528.662;0
40175;40;MAURRIN;LANDES;24317.71068489361;25391.902;31857.857;33182.859;0
40176;40;MAUVEZIN-D'ARMAGNAC;LANDES;14746.40693769705;18630.346;21624.305;27028.713;0
40177;40;MAYLIS;LANDES;18973.70398089584;24642.586;25942.01;27133.033;0
40178;40;MAZEROLLES;LANDES;38510.62897148338;41119.957;45498.984;47570.137;0
40179;40;MEES;LANDES;27203.19803164743;30011.885;34412.34;36901.375;0
40180;40;MEILHAN;LANDES;19878.49938219543;23470.443;26886.844;30055.176;0
40181;40;MESSANGES;LANDES;23737.22258739085;31337.828;40282.129;40219.219;0
40182;40;MEZOS;LANDES;19939.0911630597;21708.672;25956.508;28962.582;0
40183;40;MIMBASTE;LANDES;23311.51038608543;25307.268;29675.275;28692.67;0
40184;40;MIMIZAN;LANDES;24121.80772500085;25595.693;27783.529;27180.867;0
40185;40;MIRAMONT-SENSACQ;LANDES;16504.19647686304;19137.285;23433.889;22603.277;0
40186;40;MISSON;LANDES;17923.86504198335;21255.51;27603.9;29950.682;0
40187;40;MOLIETS-ET-MAA;LANDES;26749.8584898443;25544.029;32703.645;34884.371;0
40188;40;MOMUY;LANDES;16381.44317987895;23699.867;25890.029;28226.076;0
40189;40;MONGET;LANDES;;13827.061;17853.055;22376.146;0
40190;40;MONSEGUR;LANDES;18941.6813816826;20645.971;26786.381;27384.283;0
40191;40;MONTAUT;LANDES;21437.24649095756;23651.281;26309.117;27735.768;0
40192;40;MONT-DE-MARSAN;LANDES;25179.18139313999;26382.418;27851.254;27338.018;0
40193;40;MONTEGUT;LANDES;;14612.813;23828.93;24495.811;0
40194;40;MONTFORT-EN-CHALOSSE;LANDES;24408.44138266445;46326.352;29835.99;26765.16;0
40195;40;MONTGAILLARD;LANDES;17409.93371931596;22616.654;30343.211;27180.713;0
40196;40;MONTSOUE;LANDES;19155.16537643754;22228.672;27633.504;29899.633;0
40197;40;MORCENX;LANDES;19670.35248730937;21059.328;23621.57;24786.938;0
40198;40;MORGANX;LANDES;16782.03961709556;18830.371;23239.305;25576.15;0
40199;40;MOUSCARDES;LANDES;18508.74839820164;21804.252;26063.02;26166.355;0
40200;40;MOUSTEY;LANDES;17348.08615024725;19025.451;21321.748;21212.723;0
40201;40;MUGRON;LANDES;20603.71707025998;22666.578;25434.322;26291.053;0
40202;40;NARROSSE;LANDES;29193.93628273718;29405.297;33560.203;31156.369;0
40203;40;NASSIET;LANDES;17705.67184146176;20460.457;27974.445;28124.535;0
40204;40;NERBIS;LANDES;18056.03675050074;22814.049;26639.479;36709.668;0
40205;40;NOUSSE;LANDES;21540.53507077281;23190.24;29226.883;26588.344;0
40206;40;OEYREGAVE;LANDES;18702.13978168552;25602.502;29040.07;29116.248;0
40207;40;OEYRELUY;LANDES;32997.40480693721;32906.602;36536.953;36161.695;0
40208;40;ONARD;LANDES;18726.31370462101;20187.939;24607.459;27509.107;0
40209;40;ONDRES;LANDES;27481.66906598217;29742.91;33919.141;34198.32;0
40210;40;ONESSE-LAHARIE;LANDES;23947.25316458358;29109.525;35029.977;32820.711;0
40211;40;ORIST;LANDES;21444.46727313309;25859.115;28438.479;31281.482;0
40212;40;ORTHEVIELLE;LANDES;20366.68704667178;22441.156;29307.977;28164.574;0
40213;40;ORX;LANDES;20503.88190800694;23862.457;33540.168;36737.699;0
40214;40;OSSAGES;LANDES;16115.2160805375;18838.678;26688.637;28991.848;0
40215;40;OUSSE-SUZAN;LANDES;17823.40198562808;22633.986;25116.182;26099.246;0
40216;40;OZOURT;LANDES;17621.22008471312;20847.609;32256.307;33997.34;0
40217;40;PARENTIS-EN-BORN;LANDES;24729.60921595019;26781.719;29968.596;31432.422;0
40218;40;PARLEBOSCQ;LANDES;17082.17299795691;22621.619;27013.42;28220.023;0
40219;40;PAYROS-CAZAUTETS;LANDES;;22008.371;25343.285;26230.184;0
40220;40;PECORADE;LANDES;17287.49436938297;22435.883;37970.27;26235.182;0
40221;40;PERQUIE;LANDES;15652.14418014996;18034.865;24437.771;25771.248;0
40222;40;PEY;LANDES;16520.20777646966;19527.115;26974.127;28899.295;0
40223;40;PEYRE;LANDES;14503.72586718886;18829.883;25634.148;25444.695;0
40224;40;PEYREHORADE;LANDES;22522.5614466455;22432.408;24889.488;25151.805;0
40225;40;PHILONDENX;LANDES;17518.87334605119;17776.063;21044.271;24351.742;0
40226;40;PIMBO;LANDES;13895.61042918841;16176.05;21730.813;26456.516;0
40227;40;PISSOS;LANDES;22990.97044690192;22209.344;27167.959;27098.832;0
40228;40;POMAREZ;LANDES;22913.11157822659;24032.039;26566.717;26909.297;0
40229;40;PONTENX-LES-FORGES;LANDES;19260.02369150834;22597.162;26807.059;28212.346;0
40230;40;PONTONX-SUR-L'ADOUR;LANDES;20988.61615492108;23950.834;27713.305;28764.775;0
40231;40;PORT-DE-LANNE;LANDES;22532.29380522992;28337.133;30036.344;30684.297;0
40232;40;POUDENX;LANDES;16667.44894344034;21305.199;25766.801;24090.627;0
40233;40;POUILLON;LANDES;21440.69990851977;25527.51;30349.225;29764.984;0
40234;40;POUYDESSEAUX;LANDES;20705.12196776858;23083.227;30482.586;32175.572;0
40235;40;POYANNE;LANDES;15690.44572038541;19579.994;24318.045;25996.646;0
40236;40;POYARTIN;LANDES;19309.62732558376;21653.529;34412.195;27775.973;0
40237;40;PRECHACQ-LES-BAINS;LANDES;18214.58001131139;20718.252;26523.84;24294.748;0
40238;40;PUJO-LE-PLAN;LANDES;21349.02736959559;22217.389;28834.508;29646.15;0
40239;40;PUYOL-CAZALET;LANDES;16461.49967791205;26148.596;28005.84;26875.447;0
40240;40;RENUNG;LANDES;19821.04707184226;25242.801;26718.197;27450.227;0
40242;40;RIMBEZ-ET-BAUDIETS;LANDES;;23879.711;19516.662;19914.344;0
40243;40;RION-DES-LANDES;LANDES;20079.73944195706;21359.688;24439.469;26446.77;0
40244;40;RIVIERE-SAAS-ET-GOURBY;LANDES;19276.03499111496;23592.438;26146.75;29354.699;0
40245;40;ROQUEFORT;LANDES;22612.03635621191;23920.746;29288.639;25813.051;0
40246;40;SABRES;LANDES;20626.94915204214;22069.271;24341.273;25646.104;0
40247;40;SAINT-AGNET;LANDES;18138.29087789161;21690.596;34983.551;28831.541;0
40248;40;SAINT-ANDRE-DE-SEIGNANX;LANDES;23673.17738896438;27444.885;32306.52;33424.52;0
40249;40;SAINT-AUBIN;LANDES;19644.60882911834;20648.475;22794.391;24478.648;0
40250;40;SAINT-AVIT;LANDES;26552.38579469599;28724.867;34877.555;36069.703;0
40251;40;SAINT-BARTHELEMY;LANDES;28186.16624867345;30887.959;32400.01;38115.797;0
40252;40;SAINTE-COLOMBE;LANDES;18947.96032270481;24117.832;28336.061;30648.027;0
40253;40;SAINT-CRICQ-CHALOSSE;LANDES;17243.22783517644;20810.711;24881.115;24066.293;0
40254;40;SAINT-CRICQ-DU-GAVE;LANDES;14689.89646849721;20379.213;25286.852;26174.32;0
40255;40;SAINT-CRICQ-VILLENEUVE;LANDES;20335.29234156077;28250.342;31338.514;29397.971;0
40256;40;SAINT-ETIENNE-D'ORTHE;LANDES;20159.79593999017;23172.232;30300.346;29623.498;0
40257;40;SAINTE-EULALIE-EN-BORN;LANDES;22332.30953367273;24233.824;28058.146;28009.498;0
40258;40;SAINTE-FOY;LANDES;23379.32294912523;28976.762;37340.371;39514.969;0
40259;40;SAINT-GEIN;LANDES;17398.9455725271;18162.813;27173.221;26181.967;0
40260;40;SAINT-GEOURS-D'AURIBAT;LANDES;21989.47935386039;20951.525;27341.773;27798.244;0
40261;40;SAINT-GEOURS-DE-MAREMNE;LANDES;23336.31220312314;26079.342;30037.656;31405.24;0
40262;40;SAINT-GOR;LANDES;19703.00298062483;23375.279;30264.986;33040.996;0
40263;40;SAINT-JEAN-DE-LIER;LANDES;17106.97481499461;21013.986;26412.756;27477.875;0
40264;40;SAINT-JEAN-DE-MARSACQ;LANDES;22013.96722384698;24786.242;29163.879;30243.516;0
40265;40;SAINT-JULIEN-D'ARMAGNAC;LANDES;13974.41113901707;20419.652;23184.592;25368.307;0
40266;40;SAINT-JULIEN-EN-BORN;LANDES;21009.33666029436;22558.102;31781.902;28933.799;0
40267;40;SAINT-JUSTIN;LANDES;18359.93749597541;21282.521;24348.76;25352.793;0
40268;40;SAINT-LAURENT-DE-GOSSE;LANDES;20620.04231691772;27121.23;30627.844;31368.488;0
40269;40;SAINT-LON-LES-MINES;LANDES;21282.78454181134;25900.018;29987.518;31721.047;0
40270;40;SAINT-LOUBOUER;LANDES;19499.25134445431;22234.939;27888.08;27969.135;0
40271;40;SAINTE-MARIE-DE-GOSSE;LANDES;19824.50048940448;23021.553;28354.256;30014.502;0
40272;40;SAINT-MARTIN-DE-HINX;LANDES;20320.8507772097;23661.078;29357.738;33182.848;0
40273;40;ST.MARTIN-DE-SEIGNANX;LANDES;25643.19513468086;29300.523;33559.152;32636.141;0
40274;40;SAINT-MARTIN-D'ONEY;LANDES;21625.30077457257;23721.818;27744.119;30681.49;0
40275;40;ST-MAURICE-SUR-L'ADOUR;LANDES;25091.90411293136;26856.498;31311.375;31407.436;0
40276;40;SAINT-MICHEL-ESCALUS;LANDES;23478.53021727605;25612.51;29587.066;32702.365;0
40277;40;SAINT-PANDELON;LANDES;27219.20933125404;31754.076;34492.09;34007.914;0
40278;40;SAINT-PAUL-EN-BORN;LANDES;20780.78320708613;23101.555;27946.844;29315.908;0
40279;40;SAINT-PAUL-LES-DAX;LANDES;26558.35078866708;27437.699;27552.824;27418.309;0
40280;40;SAINT-PERDON;LANDES;24572.9496374462;28312.268;29437.559;31540.42;0
40281;40;SAINT-PIERRE-DU-MONT;LANDES;28926.4533951913;29536.66;30528.803;30578.729;0
40282;40;SAINT-SEVER;LANDES;23394.39240757852;25304.928;28934.648;29530.967;0
40283;40;SAINT-VINCENT-DE-PAUL;LANDES;21421.23519135094;24811.211;29400.83;30604.797;0
40284;40;ST.VINCENT-DE-TYROSSE;LANDES;23776.15202172852;24920.621;26842.18;27169.549;0
40285;40;SAINT-YAGUEN;LANDES;16674.66972561587;20241.406;25487.189;26037.143;0
40286;40;SAMADET;LANDES;20485.98692609366;23746.111;27453.994;27037.385;0
40287;40;SANGUINET;LANDES;24351.61696641351;26704.6;34631.223;35905.652;0
40288;40;SARBAZAN;LANDES;23956.67157611688;27630.031;30045.057;30940.459;0
40289;40;SARRAZIET;LANDES;19570.83127210744;22226.488;29847.693;28907.26;0
40290;40;SARRON;LANDES;16922.68789599293;20185.32;33488.516;39282.766;0
40291;40;SAUBION;LANDES;24515.49732709303;28068.053;48072.988;41791.531;0
40292;40;SAUBRIGUES;LANDES;23215.1286413946;29045.27;34103.41;36128.703;0
40293;40;SAUBUSSE;LANDES;23192.52445371466;24992.037;28797.332;29057.506;0
40294;40;SAUGNAC-ET-CAMBRAN;LANDES;27258.45271264283;31078.48;35850.211;33842.652;0
40295;40;SAUGNAC-ET-MURET;LANDES;22059.17559920685;26266.82;25587.113;25748.729;0
40296;40;SEIGNOSSE;LANDES;28620.35502035885;30262.854;36299.691;40864.723;0
40297;40;SEN;LANDES;17332.07485064062;22051.205;30026.234;29110.994;0
40298;40;SERRES-GASTON;LANDES;21331.44633473342;58561.105;36914.012;27122.293;0
40299;40;SERRESLOUS-ET-ARRIBANS;LANDES;20699.7848678997;25511.293;25540.119;28667.52;0
40300;40;SEYRESSE;LANDES;27163.95465025865;27852.352;32823.809;31942.119;0
40301;40;SIEST;LANDES;22316.61218111722;21327.799;32705.111;28340.76;0
40303;40;SOLFERINO;LANDES;24649.8666649682;23420.332;29993.85;26361.475;0
40304;40;SOORTS-HOSSEGOR;LANDES;33682.12332540855;37611.996;45500.531;56955.906;0
40305;40;SORBETS;LANDES;14378.77494084701;20043.781;24722.195;24108.988;0
40306;40;SORDE-L'ABBAYE;LANDES;17672.70740109519;22443.859;26901.961;27644.99;0
40307;40;SORE;LANDES;21381.36391585994;22117.51;26300.539;25358.355;0
40308;40;SORT-EN-CHALOSSE;LANDES;27545.71426440865;29949.553;34776.262;36619.637;0
40309;40;SOUPROSSE;LANDES;19050.93495546895;21526.938;25771.188;26609.178;0
40310;40;SOUSTONS;LANDES;24230.74735173608;26567.891;30246.959;31714.5;0
40311;40;TALLER;LANDES;20114.90151168141;55338.645;28981.662;31102.85;0
40312;40;TARNOS;LANDES;24419.42952945331;25376.813;29351.199;30296.086;0
40313;40;TARTAS;LANDES;21424.37466186204;23190.447;24630.395;23832.764;0
40314;40;TERCIS-LES-BAINS;LANDES;32395.56830995897;34612.133;38215.004;34312.063;0
40315;40;TETHIEU;LANDES;21878.02815071627;25681.775;28753.227;31476.658;0
40316;40;TILH;LANDES;16009.41592431337;21074.811;25562.115;27514.066;0
40317;40;TOSSE;LANDES;26913.42490347271;30856.785;35782.785;37520.117;0
40318;40;TOULOUZETTE;LANDES;18167.48795364486;22654.688;25927.898;25272.66;0
40319;40;TRENSACQ;LANDES;21691.85754940793;24926.141;28414.682;30112.793;0
40320;40;UCHACQ-ET-PARENTIS;LANDES;27891.36996768098;32900.242;40108.043;37418.98;0
40321;40;URGONS;LANDES;18859.11330724062;21994.656;26363.574;26925.004;0
40322;40;UZA;LANDES;17052.66197515255;19494.012;25029.197;24886.242;0
40323;40;VERT;LANDES;21263.0058775914;22740.912;26216.438;28888.252;0
40324;40;VICQ-D'AURIBAT;LANDES;16890.9792438308;21251.795;27768.664;26127.697;0
40325;40;VIELLE-TURSAN;LANDES;14289.92792538282;21554.994;24100.742;34059.754;0
40326;40;VIELLE-SAINT-GIRONS;LANDES;23355.14902618975;27462.656;31581.75;30081.846;0
40327;40;VIELLE-SOUBIRAN;LANDES;15687.3062498743;22038.623;26626.371;29255.883;0
40328;40;VIEUX-BOUCAU-LES-BAINS;LANDES;25659.8343283897;24252.965;27715.801;27747.875;0
40329;40;VIGNAU;LANDES;20633.85598716656;23835.063;32515.531;27920.555;0
40330;40;VILLENAVE;LANDES;16188.36574344618;20303.455;25334.117;22612.092;0
40331;40;VILLENEUVE-DE-MARSAN;LANDES;19504.27449727208;21793.578;25628.232;26149.254;0
40332;40;YCHOUX;LANDES;20653.94859843762;24267.684;28247.377;28847.961;0
40333;40;YGOS-SAINT-SATURNIN;LANDES;20531.82319555575;21568.986;27791.76;27198.264;0
40334;40;YZOSSE;LANDES;25882.10884057572;29611.875;31836.156;29940.781;0
41001;41;AMBLOY;LOIR-ET-CHER;19302.40654340822;21422.166;25597.918;29756.527;0
41002;41;ANGE;LOIR-ET-CHER;23268.18569303222;24374.721;28051.453;27214.791;0
41003;41;AREINES;LOIR-ET-CHER;29484.96519911634;32072.578;33296.996;34338.883;0
41004;41;ARTINS;LOIR-ET-CHER;24182.71345291623;27950.135;27807.811;30412.453;0
41006;41;AUTAINVILLE;LOIR-ET-CHER;21312.92345871792;26001.566;32985.82;30498.285;0
41007;41;AUTHON;LOIR-ET-CHER;22369.04133865262;22051.303;25834.752;26518.021;0
41008;41;AVARAY;LOIR-ET-CHER;26180.98643323263;30519.283;35043.617;39918.309;0
41009;41;AVERDON;LOIR-ET-CHER;29755.58755717333;32523.107;36486.691;33948.652;0
41010;41;AZE;LOIR-ET-CHER;18890.82195940275;23023.639;31477.439;29468.254;0
41012;41;BAILLOU;LOIR-ET-CHER;21758.10037719218;28678.15;30281.814;32977.512;0
41013;41;BAUZY;LOIR-ET-CHER;24259.94442748933;28887.385;87439.328;60076.461;0
41014;41;BEAUCHENE;LOIR-ET-CHER;16488.49912430753;24279.119;31269.605;33079.941;0
41016;41;BILLY;LOIR-ET-CHER;20859.26996986368;23541.986;28224.338;28608.264;0
41017;41;BINAS;LOIR-ET-CHER;21525.77955937063;25651.445;30881.313;29100.295;0
41018;41;BLOIS;LOIR-ET-CHER;25726.39110322506;25170.32;26177.457;25713.154;0
41019;41;BOISSEAU;LOIR-ET-CHER;20788.63188336389;23961.279;33297.52;24719.064;0
41020;41;BONNEVEAU;LOIR-ET-CHER;29964.99024026383;26255.662;28847.848;27805.768;0
41022;41;BOUFFRY;LOIR-ET-CHER;18142.37218955604;23247.793;28286.426;26342.0;0
41024;41;BOURSAY;LOIR-ET-CHER;19085.78307814218;30507.533;36111.031;31793.742;0
41025;41;BRACIEUX;LOIR-ET-CHER;24565.72885527067;26193.502;29096.713;29303.504;0
41026;41;BREVAINVILLE;LOIR-ET-CHER;24473.42842224427;25829.381;33288.191;25930.453;0
41027;41;BRIOU;LOIR-ET-CHER;19089.86438980661;21817.371;32100.855;30903.295;0
41028;41;BUSLOUP;LOIR-ET-CHER;21084.05605845858;24200.939;32141.533;32940.82;0
41029;41;CANDE-SUR-BEUVRON;LOIR-ET-CHER;27338.82315772703;29363.896;33630.355;33776.273;0
41030;41;CELLE;LOIR-ET-CHER;20651.43702202873;23444.994;30259.748;26730.85;0
41031;41;CELLETTES;LOIR-ET-CHER;36417.23003468059;36766.352;38549.898;40264.363;0
41032;41;CHAILLES;LOIR-ET-CHER;28993.63806412888;32210.736;36193.41;36747.469;0
41034;41;CHAMBORD;LOIR-ET-CHER;35329.08955553265;32149.768;26265.945;26106.793;0
41035;41;CHAMPIGNY-EN-BEAUCE;LOIR-ET-CHER;24638.56457112823;28830.654;42290.879;34344.484;0
41036;41;CHAON;LOIR-ET-CHER;21422.17703250426;26044.846;28598.15;30935.762;0
41037;41;CHAPELLE-ENCHERIE;LOIR-ET-CHER;19264.41895022388;25635.908;29233.279;32090.109;0
41038;41;CHAPELLE-MONTMARTIN;LOIR-ET-CHER;21271.79639502248;23869.254;28359.152;29808.127;0
41039;41;CHAP-ST-MARTIN-EN-PL.;LOIR-ET-CHER;24113.64510167198;26365.287;31432.664;30466.221;0
41040;41;CHAPELLE-VENDOMOISE;LOIR-ET-CHER;30901.80824077666;31273.26;36787.457;34316.105;0
41041;41;CHAPELLE-VICOMTESSE;LOIR-ET-CHER;19754.80424405801;22006.5;28239.086;27409.207;0
41042;41;CHATEAUVIEUX;LOIR-ET-CHER;19067.26020212668;20208.781;24908.711;27378.355;0
41043;41;CHATILLON-SUR-CHER;LOIR-ET-CHER;20430.41829804716;23569.254;25683.695;26331.254;0
41044;41;CHATRES-SUR-CHER;LOIR-ET-CHER;23098.0263913305;22105.73;23437.371;23513.275;0
41045;41;CHAUMONT-SUR-LOIRE;LOIR-ET-CHER;28498.5435645281;27598.713;31717.479;29916.189;0
41046;41;CHAUMONT-SUR-THARONNE;LOIR-ET-CHER;28030.13456427168;31153.154;32562.926;35318.797;0
41047;41;CHAUSSEE-SAINT-VICTOR;LOIR-ET-CHER;36016.63359746397;36290.094;36307.148;35854.012;0
41048;41;CHAUVIGNY-DU-PERCHE;LOIR-ET-CHER;19877.5575410421;24385.6;33055.43;31241.92;0
41049;41;CHEMERY;LOIR-ET-CHER;18192.28977068256;22960.682;24945.553;25440.477;0
41050;41;CHEVERNY;LOIR-ET-CHER;26288.67027176343;33129.809;38361.367;40304.555;0
41051;41;CHISSAY-EN-TOURAINE;LOIR-ET-CHER;27015.14374803242;28256.293;31520.379;31668.979;0
41052;41;CHITENAY;LOIR-ET-CHER;32789.57185910226;34802.453;39548.137;38058.211;0
41053;41;CHOUE;LOIR-ET-CHER;25249.81947963978;31643.871;33618.195;31836.76;0
41054;41;CHOUSSY;LOIR-ET-CHER;20788.31793631278;25410.803;33152.195;39218.457;0
